UF;MUNICIPIO;PROJETO;INSTRUMENTO;SIGLA_ACAO;ACAO;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR;NU_ANO_VIGENCIA;DATA_ASSINATURA_CONVENIO;DATA_INICIO_CONVENIO;DATA_TERMINO_CONVENIO;VIGENTE;SITUACAO_OBRA;PARC_PAGAS;PARC_A_PAGAR;DT_ULTIMO_PAGAMENTO;VL_TOTAL_EMPENHADO;VL_SALDO_EMPENHO;VALOR_TOTAL_PROJETO;VL_PG_PARCELA_0;VL_PG_PARCELA_1;VL_PG_PARCELA_2;VL_PG_PARCELA_3;VL_PG_PARCELA_4
AP;MACAPÁ;AP1711044885;CV 0541/04;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2004;16/12/2004;16/12/2004;18/02/2016;NÃO;EM EXECUÇÃO;1;1;07/07/2014;240000;0;282425.15;0;0;120000;0;0
AP;MACAPÁ;AP1712084097;TC/PAC 2037/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;25/01/2018;NÃO;Paralisada;1;0;21/09/2012;160000;0;244790.8;0;80000;0;0;0
AP;MACAPÁ;AP1901070960;CV 2988/06;Resíduos;RESÍDUOS SÓLIDOS;NÃO;;2006;29/12/2006;29/12/2006;26/01/2019;NÃO;Em execução;2;0;18/04/2018;3000000;0;3157895;0;600000;2400000;0;0
AP;MACAPÁ;AP2306067261;CV 0283/06;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;SIM;JOSE SARNEY;2006;20/06/2006;20/06/2006;12/08/2009;NÃO;PARALISADA;3;1;07/05/2009;270000;0;286645.45;0;0;0;0;0
AP;MACAPÁ;AP2311041562;CV 0938/04;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2004;01/07/2004;01/07/2004;25/09/2009;NÃO;PARALISADA;0;3;;929375.07;0;978221.26;0;0;0;0;0
AP;MACAPÁ;AP2705041325;CV 1015/04;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2004;27/12/2004;27/12/2004;26/12/2014;NÃO;Não iniciada - Licitação não concluída;1;0;13/03/2008;462399.99;0;499392.77;0;184960;0;0;0
AP;MACAPÁ;AP3012081943;TC/PAC 2089/08;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2008;31/12/2008;31/12/2008;07/07/2022;SIM;Em execução - Reiniciada;2;1;18/03/2016;855632.49;256689.74;950702.77;0;342253;256689.75;0;0
AP;MAZAGÃO;AP0604139024;TC/PAC 0009/14;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2014;07/05/2014;07/05/2014;16/04/2022;NÃO;Não iniciada - Licitação não concluída;0;4;;211560.6;211560.6;4231211.93;0;0;0;0;0
AP;MAZAGÃO;AP3011179244;CV 3425/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/10/2017;02/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;181000;0;0;0;0;0
AP;OIAPOQUE;AP1407116319;TC/PAC 0025/12;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2012;29/05/2012;01/06/2012;18/03/2023;SIM;PARALISADA;1;4;05/06/2012;15713401.4;10999380.98;15713401.4;0;4714020.42;0;0;0
AP;OIAPOQUE;AP2311176772;CV 1857/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;JOZI ARAUJO;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;3;;0;0;505000;0;0;0;0;0
AP;OIAPOQUE;AP1912079615;CV 1350/07;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DO AMAPA;2007;31/12/2007;31/12/2007;10/08/2015;NÃO;EM EXECUÇÃO;1;0;04/04/2012;2000000;0;2084099.98;0;800000;0;0;0
AP;PEDRA BRANCA DO AMAPARI;AP1810101597;CV 0381/10;PMSB;PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO;NÃO;;2010;30/12/2010;30/12/2010;25/10/2014;NÃO;Não iniciada - Licitação não concluída;1;2;22/03/2012;200000;0;894925.5;0;200000;0;0;0
AP;PORTO GRANDE;AP0312059342;CV 0031/05;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;DR. BENEDITO DIAS;2005;20/12/2005;20/12/2005;03/09/2008;NÃO;Não iniciada - Licitação não concluída;0;1;;200000;0;219837.93;0;0;0;0;0
AP;PORTO GRANDE;AP3012073828;CV 0808/07;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;GERVASIO OLIVEIRA;2007;31/12/2007;31/12/2007;16/06/2013;NÃO;PARALISADA;3;2;18/06/2012;900000;0;953023.63;0;0;540000;0;0
AP;PORTO GRANDE;AP2511024660;CV 1251/02;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2002;17/12/2002;17/12/2002;15/02/2005;NÃO;Não iniciada - Licitação não concluída;0;1;;-71902.61;0;72435.29;0;0;0;0;0
AP;PORTO GRANDE;AP1807069139;CV 0392/06;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2006;25/06/2006;25/06/2006;31/12/2014;NÃO;PARALISADA;0;3;;40000;0;82560.2;0;0;0;0;0
AP;PORTO GRANDE;AP1305200056;CV 0056/20;URBRES;SISTEMAS PÚBLICO DE MANEJO DE RESÍDUOS SÓLIDOS;SIM;VINICIUS GURGEL;2020;20/07/2020;20/07/2020;20/07/2023;SIM;Não iniciada - Licitação não concluída;0;1;;400000;400000;400401;0;0;0;0;0
AP;PORTO GRANDE;AP0312059343;CV 2235/05;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2005;20/12/2005;20/12/2005;11/09/2008;NÃO;Não iniciada - Licitação não concluída;0;1;;130000;0;133236.82;0;0;0;0;0
AP;PRACUÚBA;AP0312059345;CV 2236/05;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2005;20/12/2005;20/12/2005;13/11/2010;NÃO;PARALISADA;0;1;;200000;0;204555.58;0;0;0;0;0
AP;PRACUÚBA;AP3011177709;CV 2788/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
AP;PRACUÚBA;AP2311078557;TC/PAC 0352/07;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2007;31/12/2007;31/12/2007;23/12/2012;NÃO;Paralisada;4;1;28/06/2012;347471.66;0;358218.21;0;0;208482.99;0;0
AP;PRACUÚBA;AP2306067265;CV 0137/06;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;GERVASIO OLIVEIRA;2006;20/06/2006;20/06/2006;05/12/2008;NÃO;EM EXECUÇÃO;0;1;;270000;0;337090.22;0;0;0;0;0
AP;PRACUÚBA;AP2306067264;CV 0136/06;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;GERVASIO OLIVEIRA;2006;20/06/2006;20/06/2006;05/12/2008;NÃO;EM EXECUÇÃO;0;1;;270000;0;308443.62;0;0;0;0;0
AP;PRACUÚBA;AP1107139746;CV 0525/13;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2013;31/12/2013;31/12/2013;31/12/2016;NÃO;Não iniciada - Licitação não concluída;1;1;04/11/2014;250000;0;255150;0;250000;0;0;0
AP;SANTANA;AP0202051550;CV 1684/04;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2004;27/12/2004;27/12/2004;21/06/2009;NÃO;Não iniciada - Licitação não concluída;0;1;;204534.2;0;205400;0;0;0;0;0
AP;SANTANA;AP0712064133;CV 2753/06;Drenagem;DRENAGEM EM ÁREAS ENDÊMICAS;SIM;BADU PICANCO;2006;19/12/2006;19/12/2006;27/04/2016;NÃO;PARALISADA;0;2;;1260000;0;1348200;0;0;0;0;0
AP;SANTANA;AP1602065356;CV 1977/05;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2005;20/12/2005;20/12/2005;12/08/2009;NÃO;Não iniciada - Licitação não concluída;0;1;;200000;0;208526.34;0;0;0;0;0
AP;SANTANA;AP1807069142;CV 0397/06;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;NÃO;;2006;25/06/2006;25/06/2006;26/12/2008;NÃO;PARALISADA;3;1;27/12/2007;560000;0;588000;0;0;0;0;0
AP;SANTANA;AP2306067267;CV 0284/06;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;SIM;JOSE SARNEY;2006;20/06/2006;20/06/2006;30/09/2009;NÃO;Não iniciada - Licitação não concluída;3;1;23/06/2009;270000;0;284402.1;0;0;0;0;0
AP;SANTANA;AP2904087139;CV 0007/08;Drenagem;DRENAGEM PARA CONTROLE DA MALÁRIA;SIM;DAVID SAMUEL ALCOLUMBRE TOBELEM;2008;31/12/2008;31/12/2008;22/04/2016;NÃO;Em execução - Reiniciada;1;0;02/04/2013;2000000;0;2250730.49;0;800000;0;0;0
AP;TARTARUGALZINHO;AP1501080735;CV 0886/07;Resíduos;RESÍDUOS SÓLIDOS;SIM;JOSE SARNEY;2007;31/12/2007;31/12/2007;26/12/2017;NÃO;EM EXECUÇÃO;3;2;30/12/2013;900000;0;1000000.02;0;0;540000;0;0
AP;TARTARUGALZINHO;AP2211176767;CV 2181/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;JOZI ARAUJO;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;0;0;505000;0;0;0;0;0
AP;TARTARUGALZINHO;AP3011179603;CV 2283/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;20/01/2018;20/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
AP;VITÓRIA DO JARI;AP0212170147;CV 1918/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;JOZI ARAUJO;2017;30/12/2017;30/12/2017;11/07/2022;SIM;Não iniciada - Licitação não concluída;0;3;;500000;500000;505000;0;0;0;0;0
AP;VITÓRIA DO JARI;AP1602065357;CV 2681/05;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;NÃO;;2005;22/12/2005;22/12/2005;30/05/2009;NÃO;EM EXECUÇÃO;1;0;30/06/2006;2652024.62;0;2707586.26;0;792500;0;0;0
BA;ABAÍRA;BA0304180261;CV 0252/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;29/06/2018;01/06/2018;20/11/2022;SIM;Em execução;3;2;18/03/2022;2528173.71;1130471.75;3494254.94;105000;593850.98;698850.98;0;0
BA;ABARÉ;BA1812170753;CV 4029/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA BAHIA;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;480000;0;0;0;0;0
BA;ACAJUTIBA;BA2004124894;EP 0275/12;MSD;SISTEMA DE ESGOTAMENTO SANITÁRIO - MSD;NÃO;;2012;28/12/2012;28/12/2012;;NÃO;Não iniciada - Licitação não concluída;0;2;;0;0;;0;0;0;0;0
BA;ADUSTINA;BA3011179435;CV 3084/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;08/01/2018;08/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;3;;;;150000;0;0;0;0;0
BA;ÁGUA FRIA;BA0304180298;CV 0287/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;06/07/2018;01/06/2018;30/06/2023;SIM;Não iniciada - Licitação não concluída;1;5;12/08/2020;1000000;750000;5000000;250000;0;0;0;0
BA;ÁGUA FRIA;BA2911177019;CV 3622/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;127200;0;0;0;0;0
BA;ALAGOINHAS;BA1512203542;CV 1157/20;MSD;MELHORIAS SANITÁRIAS DOMICILIARES EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;1;;250000;250000;250000;0;0;0;0;0
BA;ALAGOINHAS;BA1908150167;CV 0121/15;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;LUIZ ARGOLO;2015;31/12/2015;31/12/2015;20/09/2022;SIM;Em execução;2;0;08/06/2021;450000;13800.98;441045.67;0;218099.51;218099.51;0;0
BA;ALAGOINHAS;BA1908150166;CV 0122/15;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;LUIZ ARGOLO;2015;31/12/2015;31/12/2015;19/09/2022;SIM;Em execução;3;0;08/06/2021;436199.02;0;441045.67;0;218099.51;218099.51;0;0
BA;ALAGOINHAS;BA1908150165;CV 0123/15;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;LUIZ ARGOLO;2015;31/12/2015;31/12/2015;20/09/2022;SIM;Em execução;2;0;08/06/2021;450000;13800.98;441045.67;0;218099.51;218099.51;0;0
BA;ALAGOINHAS;BA1908150164;CV 0124/15;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;LUIZ ARGOLO;2015;31/12/2015;31/12/2015;19/09/2022;SIM;Em execução;2;0;08/06/2021;450000;13800.98;441045.67;0;218099.51;218099.51;0;0
BA;ALCOBAÇA;BA0304180403;CV 0392/18;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;BENITO GAMA;2018;01/06/2018;01/06/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;0;0;400000;0;0;0;0;0
BA;ALCOBAÇA;BA3011178799;CV 3616/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;180000;0;0;0;0;0
BA;ALCOBAÇA;BA2807173729;CV 0595/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;15/02/2023;SIM;Em execução;1;2;18/05/2021;343142.9;245102.08;490204.14;0;98040.82;0;0;0
BA;ALCOBAÇA;BA2208175668;CV 0337/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;BENITO GAMA;2017;30/12/2017;30/12/2017;15/02/2023;SIM;Em execução;0;3;;400000;320798.32;405908.64;0;0;0;0;0
BA;AMARGOSA;BA0304180483;CV 0471/18;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;SIM;ALICE PORTUGAL;2018;31/05/2018;01/06/2018;08/02/2023;SIM;Em execução;3;1;15/02/2022;750000;161316.72;735854.11;0;147170.82;147170.82;294341.64;0
BA;AMARGOSA;BA2205170300;CV 0064/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;ALICE PORTUGAL;2017;30/12/2017;30/12/2017;03/01/2023;SIM;Em execução;3;1;16/02/2022;1000000;204007.64;1004940.35;0;198998.09;198998.09;397996.18;0
BA;AMÉLIA RODRIGUES;BA2205170298;CV 0058/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;ALICE PORTUGAL;2017;30/12/2017;30/12/2017;29/05/2022;SIM;Em execução;2;1;17/03/2022;500000;158935.34;492828.7;0;97447.04;243617.62;0;0
BA;AMÉRICA DOURADA;BA2308175807;CV 0355/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;RELATOR GERAL;2017;29/12/2017;29/12/2017;31/12/2022;SIM;Em execução;3;0;18/11/2021;450000;9836.93;449944.47;0;88032.61;220081.53;132048.93;0
BA;ANAGÉ;BA2807173649;CV 0429/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;30/12/2017;30/12/2017;12/01/2023;SIM;Não iniciada - Licitação concluída;0;3;;50000;50000;199832.49;0;0;0;0;0
BA;ANDORINHA;BA2205170296;CV 0069/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;JOAO CARLOS BACELAR;2017;30/12/2017;30/12/2017;12/07/2022;SIM;Paralisada;2;1;06/10/2021;500000;216228.15;418360.8;0;81077.67;202694.18;0;0
BA;ANDORINHA;BA2710113128;CV 0005/11;PMSB;PLANO MUNICIPAL DE SANEAMENTO BÁSICO ;NÃO;;2011;30/12/2011;30/12/2011;17/08/2022;SIM;Em execução;1;1;17/05/2012;132458.51;42678.69;136123;0;89779.82;0;0;0
BA;ANGUERA;BA2911177116;CV 3111/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;22/01/2018;22/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;100000;0;0;0;0;0
BA;ANTAS;BA1512170598;CV 4192/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA BAHIA;2017;15/12/2017;15/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;317000;0;0;0;0;0
BA;ANTÔNIO CARDOSO;BA1512170608;CV 4198/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA BAHIA;2017;30/12/2017;30/12/2017;12/07/2022;SIM;Não iniciada - Licitação não concluída;0;3;;355446.43;355446.43;473928.57;0;0;0;0;0
BA;ANTÔNIO GONÇALVES;BA0112171022;CV 3481/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;28/09/2017;28/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
BA;ANTÔNIO GONÇALVES;BA3011179278;CV 3776/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
BA;APORÁ;BA3011179711;CV 2482/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;30/10/2017;30/10/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;149372;0;0;0;0;0
BA;APUAREMA;BA2807173742;CV 4314/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;Em execução;1;2;15/07/2021;349924.62;249946.16;499892.32;0;99978.46;0;0;0
BA;ARACATU;BA1207171008;CV 0602/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;07/01/2023;SIM;Em execução;2;1;18/11/2021;301585.71;0;439629.33;0;86167.34;215418.37;0;0
BA;ARAMARI;BA0304180303;CV 0292/18;Esgoto;SISTEMA DE ESGOTAMENTO SANITÁRIO;SIM;RELATOR GERAL;2018;29/06/2018;01/06/2018;29/05/2023;SIM;Não iniciada - Licitação não concluída;1;4;31/01/2019;800000;600000;4000000;200000;0;0;0;0
BA;BAIANÓPOLIS;BA3011178111;CV 2735/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
BA;BANZAÊ;BA1412203309;CV 0934/20;IMPORTAÇÃO;AGUARDANDO DEFINIÇÃO;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;4;;1000000;1000000;999884.88;0;0;0;0;0
BA;BANZAÊ;BA2412203802;CV 1411/20;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;4;;1000000;1000000;999884.88;0;0;0;0;0
BA;BARRA DA ESTIVA;BA0304180413;CV 0402/18;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;BENITO GAMA;2018;31/05/2018;01/06/2018;19/07/2022;SIM;Em execução - Reiniciada;1;2;08/06/2021;600000;480000;601000;0;120000;0;0;0
BA;BARRA DA ESTIVA;BA3011179545;CV 2227/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/03/2018;02/03/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;180000;0;0;0;0;0
BA;BARRA DA ESTIVA;BA1008174344;CV 0327/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;BENITO GAMA;2017;29/12/2017;29/12/2017;07/01/2023;SIM;Em execução;2;1;08/06/2021;500000;150000;501000;0;100000;250000;0;0
BA;BARRA DO CHOÇA;BA3011179611;CV 2290/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/03/2018;02/03/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;177890.8;0;0;0;0;0
BA;BARRA DO MENDES;BA3011179619;CV 2313/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;29/09/2017;29/09/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
BA;BARRA DO ROCHA;BA1405141311;CV 0262/14;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;PAULO MAGALHAES;2014;31/12/2014;31/12/2014;31/12/2016;NÃO;Não iniciada - Licitação não concluída;0;1;;0;0;287750;0;0;0;0;0
BA;BARRA DO ROCHA;BA2911177118;CV 3113/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/11/2017;01/11/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;102000;0;0;0;0;0
BA;BARRO PRETO;BA2807096122;CV 0089/09;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2009;31/12/2009;31/12/2009;;NÃO;Não iniciada - Licitação não concluída;0;3;;0;0;77000;0;0;0;0;0
BA;BELMONTE;BA1405141373;CV 0202/14;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;CLAUDIO CAJADO;2014;04/12/2014;04/12/2014;04/12/2016;NÃO;Não iniciada - Licitação não concluída;0;1;;0;0;416000;0;0;0;0;0
BA;BELO CAMPO;BA2911177258;CV 2521/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/03/2018;02/03/2018;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;150000;0;0;0;0;0
BA;BIRITINGA;BA2205170326;CV 0149/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;JOAO CARLOS BACELAR;2017;30/12/2017;30/12/2017;12/07/2023;SIM;Não iniciada - Licitação não concluída;0;3;;500000;500000;501000;0;0;0;0;0
BA;BIRITINGA;BA3011179725;CV 2495/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;02/01/2018;02/01/2018;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
BA;BOA NOVA;BA1512203531;CV 1146/20;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;SIM;RELATOR GERAL;2020;31/12/2020;31/12/2020;31/12/2023;SIM;Não iniciada - Licitação não concluída;0;2;;250000;250000;250000;0;0;0;0;0
BA;BOA NOVA;BA2712171174;CV 6528/17;SANB;7656 - SANEAMENTO RURAL;SIM;RELATOR GERAL;2017;30/12/2017;30/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;0;0;510000;0;0;0;0;0
BA;BOA NOVA;BA1812170789;CV 4063/17;Água;SISTEMA DE ABASTECIMENTO DE ÁGUA;SIM;BANCADA DA BAHIA;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;0;2;;;;350000;0;0;0;0;0
BA;BOA VISTA DO TUPIM;BA0710024090;CV 0554/02;MSD;MELHORIAS SANITÁRIAS DOMICILIARES;NÃO;;2002;12/12/2002;12/12/2002;11/12/2004;NÃO;Não iniciada - Licitação não concluída;0;1;;809936.14;0;811492.57;0;0;0;0;0
BA;BOM JESUS DA SERRA;BA3011179322;CV 3308/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/11/2017;01/11/2017;;NÃO;Não iniciada - Licitação não concluída;0;1;;;;150000;0;0;0;0;0
BA;BONINAL;BA2308175785;CV 0338/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;SIM;RELATOR GERAL;2017;29/12/2017;29/12/2017;;NÃO;Não iniciada - Licitação não concluída;;;;0;0;420000;;;;;
BA;BOQUIRA;BA0305162464;CV 0061/16;MSD - Rurais;MELHORIAS SANITÁRIAS DOMICILIARES EM ÁREAS RURAIS - MSD;SIM;LUCIO VIEIRA LIMA;2016;30/12/2016;30/12/2016;30/06/2022;SIM;Não iniciada - Licitação não concluída;0;2;;490000;490000;500000;0;0;0;0;0
BA;BOQUIRA;BA3012166637;CV 0667/16;MSD - Rurais;MELHORIAS SANITÁRIAS DOMICILIARES EM ÁREAS RURAIS - MSD;SIM;COMISSAO DE ASSUNTOS SOCIAIS - CAS;2016;30/12/2016;30/12/2016;20/12/2022;SIM;Em execução;2;0;27/09/2021;495000;99316.09;399680.72;0;197841.95;197841.96;0;0
BA;BOQUIRA;BA3011178210;CV 3391/17;Ed. Saúde Ambiental;PROJETO DE EDUCAÇÃO EM SAÚDE AMBIENTAL;NÃO;;2017;01/11/2017;01/11/2017;;NÃO;Não iniciada - Licitação não concluída;0;3;;;;180000;0;0;0;0;0
BA;BROTAS DE MACAÚBAS;BA2712130751;CV 1080/13;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2013;31/12/2013;31/12/2013;24/02/2023;SIM;Em execução;1;1;27/02/2020;343000;171781.49;349425.55;0;171218.51;0;0;0
BA;BURITIRAMA;BA2507172825;CV 0430/17;SAS;SISTEMA DE ABASTECIMENTO DE ÁGUA EM ÁREAS RURAIS E COMUNIDADES TRADICIONAIS;NÃO;;2017;29/12/2017;29/12/2017;11/07/2022;SIM;INDETERMINADO;0;4;;200000;200000;1000000;0;0;0;0;0
BA;BURITIRAMA;BA2807173723;CV 1684/17;MHCDC;MELHORIA HABITACIONAL PARA CONTROLE DA DOENÇA DE CHAGAS;NÃO;;2017;29/12/2017;29/12/2017;11/01/2023;SIM;Em execução;1;2;18/05/2021;100000;818.85;505155.96;0;99181.15;0;0;0
BA;BURITIRAMA;BA2807173695;CV 0596/17;MSD;MELHORIAS SANITÁRIAS DOMICILIARES - MSD;NÃO;;2017;29/12/2017;29/12/2017;20/01/2022;NÃO;Em execução;3;1;24/05/2021;496451.39;148935.43;506546.17;0;99290.27;248225.69;0;0
