CODIGO_IBGE_UF;UF;COD_IBGE_MUN;MUNICIPIO;ACAO;SIGLA_ACAO;CODIGO_PLANO_TRABALHO;NUMERO_INSTRUMENTO;NUMERO_PROPOSTA_SICONV;NUMERO_CONVENIO_SICONV;EMENDA_PARLAMENTAR;AUTOR_PARLAMENTAR; VALOR_EMPREENDIMENTO ; VALOR_CONTRAPARTIDA ;DATA_ASSINATURA_CONVENIO;ANO;DATA_ASSINATURA_CONVENIO;DATA_INICIO_VIGENCIA;DATA_TERMINO_VIGENCIA;VIGENTE;SITUACAO_DA_OBRA;PERCENTUAL_DA_OBRA; VALOR_PAGO ;PARCELAS_PAGAS;PARCELAS_A_PAGAR;DT_ULTIMO_PAGAMENTO; VALOR_TOTAL_EMPENHO ; VALOR_SALDO_EMPENHO ; VALOR_TOTAL_PROJETO ; VALOR_PAGO_PARCELA_0 ; VALOR_PAGO_PARCELA_1 ; VALOR_PAGO_PARCELA_2 ; VALOR_PAGO_PARCELA_3 ; VALOR_PAGO_PARCELA_4 ; VALOR_PAGO_PARCELA_5 ;DIAS_VIGÊNCIA;POPULAÇÃO;FIRJAN
23;CE;2304236;CROATÁ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0504138563;TC/PAC 0660/14;;;NÃO;;3.444.647,14; -   ;07/05/2014;2014;07/05/2014;07/05/2014;23/12/2022;SIM;Em execução;81,82;2.835.840,49;4;1;18/05/2021;3.558.424,51;722.584,02;3.444.647,14; -   ;711.684,90;1.067.527,35;1.056.628,24; -   ; -   ;3152;18133;0,346907833
25;PB;2516607;TAVARES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0512182214;CV 2176/18;63587/2018;880561/2018;SIM;RELATOR GERAL;5.669.653,52;6.606,60;31/12/2018;2018;31/12/2018;31/12/2018;31/12/2022;SIM;Em execução;76,34;4.530.437,52;4;1;26/05/2022;4.530.437,52; -   ;5.669.653,52; -   ;1.200.000,00;1.065.218,76;1.132.609,38;1.132.609,38; -   ;1461;14759;0,362592878
26;PE;2611507;QUIPAPÁ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE0707092463;TC/PAC 0305/09;;;NÃO;;3.421.052,63;171.052,63;31/12/2009;2009;31/12/2009;31/12/2009;30/12/2018;NÃO;Encerrada sem etapa útil;10,3;975.000,00;1;0;02/10/2012;3.250.000,00; -   ;3.421.052,63; -   ;975.000,00; -   ; -   ; -   ; -   ;3286;26175;0,212706053
25;PB;2503308;CACHOEIRA DOS ÍNDIOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB2310042430;CV 0654/04;;;NÃO;;118.391,75;3.587,63;28/06/2004;2004;28/06/2004;28/06/2004;04/12/2008;NÃO;CONCLUÍDA;100;116.000,00;0;1;;116.000,00; -   ;118.391,75; -   ; -   ; -   ; -   ; -   ; -   ;1620;10305;0,187400196
22;PI;2201903;BOM JESUS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PI3110021320;CV 0438/02;;;NÃO;;1.702.825,72;19.908,21;09/12/2002;2002;09/12/2002;09/12/2002;28/03/2007;NÃO;CONCLUÍDA;100;1.696.316,51;0;1;;1.696.316,51; -   ;1.702.825,72; -   ; -   ; -   ; -   ; -   ; -   ;1570;25387;0,716572163
17;TO;1721000;PALMAS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;TO1909068940;CV 1017/06;;;NÃO;;3.190.000,00;290.000,00;27/12/2006;2006;27/12/2006;27/12/2006;19/06/2009;NÃO;Encerrada sem etapa útil;80;2.320.000,00;0;2;;2.900.000,00; -   ;3.190.000,00; -   ; -   ; -   ; -   ; -   ; -   ;905;306296;0,736247593
17;TO;1706506;DARCINÓPOLIS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;TO2906053093;CV 2474/05;;;NÃO;;252.629,92;8.791,92;09/12/2005;2005;09/12/2005;09/12/2005;12/05/2008;NÃO;CONCLUÍDA;100;249.000,00;0;1;;249.000,00; -   ;252.629,92; -   ; -   ; -   ; -   ; -   ; -   ;885;6174;0,456382526
27;AL;2708402;SÃO JOSÉ DA TAPERA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL1507111469;TC/PAC 0039/11;;;NÃO;;10.902.584,61; -   ;21/12/2011;2011;21/12/2011;21/12/2011;01/04/2023;SIM;Em execução - Reiniciada;85;10.902.604,61;5;1;03/03/2016;10.902.604,61; -   ;10.902.584,61; -   ;3.270.781,38;2.180.520,92;2.180.520,92;1.500.000,00; -   ;4119;32405;0,221726418
35;SP;3517406;GUAÍRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP2502135219;TC/PAC 0498/14;;;NÃO;;6.700.590,42; -   ;07/05/2014;2014;07/05/2014;07/05/2014;15/12/2019;NÃO;Em execução - Reiniciada;81,36;6.700.590,42;5;0;18/07/2017;6.700.590,42; -   ;6.700.590,42; -   ;1.340.118,08;2.010.177,13;2.010.177,13;1.340.118,08; -   ;2048;41040;0,644719882
52;GO;5220405;SÃO SIMÃO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO1201024498;CV 2346/05;;;NÃO;;557.257,42;161.257,42;20/12/2005;2005;20/12/2005;20/12/2005;30/06/2009;NÃO;Concluída com etapa útil e sem pendência;100;400.000,00;0;1;;400.000,00; -   ;557.257,42; -   ; -   ; -   ; -   ; -   ; -   ;1288;20985;0,829844489
51;MT;5106307;PARANATINGA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MT1111051240;CV 0784/05;;;NÃO;;1.530.160,75;47.144,12;19/12/2005;2005;19/12/2005;19/12/2005;29/01/2009;NÃO;Concluída com etapa útil e sem pendência;100;1.498.058,23;0;1;;1.500.000,00; -   ;1.530.160,75; -   ; -   ; -   ; -   ; -   ; -   ;1137;22861;0,67563611
33;RJ;3300936;CARAPEBUS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ0304180278;CV 0268/18;27362/2018;865116/2018;SIM;RELATOR GERAL;6.000.000,00; -   ;31/12/2018;2018;31/12/2018;31/12/2018;31/08/2023;SIM;Não iniciada - Licitação não concluída;0; -   ;0;4;;1.200.000,00;1.200.000,00;6.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1704;16586;nd
31;MG;3159902;SANTO ANTÔNIO DO AMPARO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2306067768;CV 0302/06;;;SIM;RAFAEL GUERRA;228.974,71;48.974,71;20/06/2006;2006;20/06/2006;20/06/2006;06/11/2010;NÃO;CONCLUÍDA;100;180.000,00;3;1;25/03/2010;180.000,00; -   ;228.974,71; -   ; -   ; -   ; -   ; -   ; -   ;1600;18613;0,560645001
50;MS;5006358;PARANHOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS1602065723;CV 2976/05;;;SIM;BANCADA DO MATO GROSSO SUL;190.549,99;11.099,99;30/12/2005;2005;30/12/2005;30/12/2005;07/04/2010;NÃO;CONCLUÍDA;100;185.000,00;0;1;;185.000,00; -   ;190.549,99; -   ; -   ; -   ; -   ; -   ; -   ;1559;14404;0,464503003
26;PE;2607109;INGAZEIRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE1712041284;CV 0842/04;;;NÃO;;83.118,07;5.597,72;01/07/2004;2004;01/07/2004;01/07/2004;28/12/2015;NÃO;Encerrada sem etapa útil;80,5;63.995,48;0;1;;80.000,00; -   ;83.118,07; -   ; -   ; -   ; -   ; -   ; -   ;4197;4543;0,45334364
33;RJ;3302858;MESQUITA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ2712073414;CV 0971/07;;;SIM;BANCADA DO RIO DE JANEIRO;1.100.000,00;100.000,00;31/12/2007;2007;31/12/2007;31/12/2007;26/12/2010;NÃO;CONCLUÍDA;100;1.000.000,00;3;1;14/07/2010;1.000.000,00; -   ;1.100.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1091;176569;0,45703587
23;CE;2311405;QUIXERAMOBIM;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1001084215;CV 1172/07;;;SIM;BANCADA DO CEARA;526.534,24;26.534,24;31/12/2007;2007;31/12/2007;31/12/2007;18/06/2012;NÃO;Concluída com etapa útil e com pendência;75,9;500.000,00;3;1;17/03/2011;500.000,00; -   ;526.534,24; -   ;400.000,00; -   ; -   ; -   ; -   ;1631;81778;0,346170011
31;MG;3140159;MÁRIO CAMPOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1810055906;CV 2389/05;;;NÃO;;2.956.038,00;89.550,00;15/12/2005;2005;15/12/2005;15/12/2005;01/01/2011;NÃO;Não Executada;0;1.158.180,00;0;1;;2.895.450,00; -   ;2.956.038,00; -   ; -   ; -   ; -   ; -   ; -   ;1843;15619;0,719226004
41;PR;4113304;LARANJEIRAS DO SUL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR1711056650;CV 1830/05;;;NÃO;;325.645,66;78.366,36;19/12/2005;2005;19/12/2005;19/12/2005;06/02/2010;NÃO;CONCLUÍDA;100;251.540,00;0;1;;251.540,00; -   ;325.645,66; -   ; -   ; -   ; -   ; -   ; -   ;1510;32139;0,720515704
52;GO;5207501;ESTRELA DO NORTE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO1311094275;TC/PAC 0770/09;;;NÃO;;3.089.917,90;92.697,54;31/12/2009;2009;31/12/2009;31/12/2009;06/02/2016;NÃO;Encerrada sem etapa útil;0;2.997.220,36;3;1;28/02/2014;2.997.220,36; -   ;3.089.917,90; -   ;1.198.888,14;1.798.332,22; -   ; -   ; -   ;2228;3264;0,27695761
42;SC;4202404;BLUMENAU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC2301063002;CV 2826/05;;;NÃO;;732.138,77;317.143,04;30/12/2005;2005;30/12/2005;30/12/2005;21/08/2011;NÃO;CONCLUÍDA;99;429.835,00;0;1;;1.125.040,00; -   ;732.138,77; -   ; -   ; -   ; -   ; -   ; -   ;2060;361855;0,802721038
29;BA;2902708;BARRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA0504138405;TC/PAC 0596/14;;;NÃO;;2.245.299,73; -   ;28/05/2014;2014;28/05/2014;28/05/2014;02/06/2017;NÃO;Concluída com etapa útil e sem pendência;100;2.245.299,73;4;0;07/12/2016;2.245.299,73; -   ;2.245.299,73; -   ;449.059,95;673.589,92;673.589,92;449.059,94; -   ;1101;53910;0,350825622
29;BA;2927408;SALVADOR;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA1207113422;TC/PAC 0298/12;;;NÃO;;9.690.488,93;3.849.652,52;22/05/2012;2012;22/05/2012;22/05/2012;11/01/2024;SIM;Não iniciada - Licitação não concluída;0;1.752.250,92;1;3;21/06/2012;5.201.264,82;3.449.013,90;9.690.488,93; -   ;1.752.250,92; -   ; -   ; -   ; -   ;4251;2886698;0,940123571
52;GO;5221700;URUANA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO1507119597;TC/PAC 0290/11;;;NÃO;;6.264.353,07; -   ;21/12/2011;2011;21/12/2011;21/12/2011;11/04/2021;NÃO;Em execução;50,7;4.730.425,36;3;1;04/10/2018;7.415.615,06; -   ;6.264.353,07; -   ;2.224.684,52;1.252.870,42;1.252.870,42; -   ; -   ;3399;13818;0,490957551
26;PE;2609006;MACAPARANA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE1507112023;TC/PAC 0315/12;;;NÃO;;3.458.498,31; -   ;05/07/2012;2012;05/07/2012;05/07/2012;02/12/2016;NÃO;Encerrada sem etapa útil;4,5;1.037.549,49;1;3;02/10/2013;1.037.549,49; -   ;3.458.498,31; -   ;1.037.549,49; -   ; -   ; -   ; -   ;1611;25472;0,342998299
29;BA;2911105;FORMOSA DO RIO PRETO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA2112076213;CV 1330/07;;;NÃO;;526.767,55;26.767,55;31/12/2007;2007;31/12/2007;31/12/2007;18/10/2012;NÃO;Encerrada sem etapa útil;0;100.000,00;1;0;26/04/2010;500.000,00; -   ;526.767,55; -   ;100.000,00; -   ; -   ; -   ; -   ;1753;25857;0,758843251
23;CE;2305308;IBIAPINA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1807069194;CV 2261/06;;;NÃO;;310.333,84;10.333,84;04/07/2006;2006;04/07/2006;04/07/2006;31/07/2009;NÃO;Não iniciada - Licitação não concluída;0;300.000,00;3;1;31/07/2008;300.000,00; -   ;310.333,84; -   ; -   ; -   ; -   ; -   ; -   ;1123;25082;0,380377828
26;PE;2603504;CAMOCIM DE SÃO FÉLIX;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE2306067827;CV 0236/06;;;SIM;INOCENCIO OLIVEIRA;139.175,26;4.175,26;20/06/2006;2006;20/06/2006;20/06/2006;08/11/2009;NÃO;CONCLUÍDA;99;135.000,00;3;1;21/07/2009;135.000,00; -   ;139.175,26; -   ; -   ; -   ; -   ; -   ; -   ;1237;18900;0,554292779
24;RN;2408102;NATAL;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN2511024720;CV 0964/02;;;NÃO;;1.573.315,30;164.710,29;15/12/2002;2002;15/12/2002;15/12/2002;16/11/2004;NÃO;CANCELADA;0; -   ;0;1;; -   ; -   ;1.573.315,30; -   ; -   ; -   ; -   ; -   ; -   ;702;890480;0,533752982
35;SP;3517505;GUAPIAÇU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP0206041689;CV 0908/04;;;NÃO;;99.604,49;21.506,68;25/06/2004;2004;25/06/2004;25/06/2004;31/08/2006;NÃO;CANCELADA;80;63.990,81;0;1;;80.000,00; -   ;99.604,49; -   ; -   ; -   ; -   ; -   ; -   ;797;21775;0,686770116
31;MG;3170578;VARGEM ALEGRE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0304180285;CV 0274/18;26871/2018;864474/2018;SIM;RELATOR GERAL;4.094.851,74;94.851,74;31/05/2018;2018;31/05/2018;01/06/2018;01/05/2023;SIM;Em execução;31;3.200.000,00;3;1;19/08/2021;4.000.000,47;800.000,47;4.094.851,74; -   ;800.000,00;800.000,00;1.600.000,00; -   ; -   ;1795;6470;0,473840893
25;PB;2500502;ALAGOINHA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1507111666;TC/PAC 0333/11;;;NÃO;;6.107.760,85; -   ;21/12/2011;2011;21/12/2011;21/12/2011;24/06/2022;SIM;Em execução;98,99;6.000.000,00;4;1;10/08/2018;6.107.760,85;107.760,85;6.107.760,85; -   ;1.800.000,00;1.200.000,00;1.200.000,00;1.800.000,00; -   ;3838;14560;0,424057785
25;PB;2506509;GURJÃO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0404137099;TC/PAC 0603/14;;;NÃO;;3.451.079,60; -   ;29/05/2014;2014;29/05/2014;29/05/2014;25/11/2019;NÃO;Em execução;99,99;3.451.079,60;4;0;21/03/2018;3.451.079,60; -   ;3.451.079,60; -   ;690.216,00;1.035.323,59;1.035.324,01;690.216,00; -   ;2006;3453;0,547319724
23;CE;2309706;PACATUBA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1212075857;CV 1009/07;;;SIM;BANCADA DO CEARA;211.388,56;11.388,56;24/12/2007;2007;24/12/2007;24/12/2007;15/10/2011;NÃO;Não iniciada - Licitação não concluída;0;40.000,00;1;0;23/06/2009;200.000,00; -   ;211.388,56; -   ;40.000,00; -   ; -   ; -   ; -   ;1391;84554;0,418623322
31;MG;3146909;PAPAGAIOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG2306066400;CV 0820/06;;;NÃO;;309.772,99;9.772,99;20/06/2006;2006;20/06/2006;20/06/2006;23/02/2011;NÃO;CONCLUÍDA;97,5;300.000,00;3;1;02/02/2010;300.000,00; -   ;309.772,99; -   ; -   ; -   ; -   ; -   ; -   ;1709;15800;nd
50;MS;5006903;PORTO MURTINHO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS1606052500;CV 1165/05;;;NÃO;;1.000.000,00;31.000,00;20/12/2005;2005;20/12/2005;20/12/2005;11/11/2009;NÃO;CONCLUÍDA;100;979.000,00;0;1;;1.000.000,00; -   ;1.000.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1422;17298;0,794347738
26;PE;2604908;CUMARU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE2204054347;CV 1465/04;;;NÃO;;80.051,25;2.051,28;30/12/2004;2004;30/12/2004;30/12/2004;24/02/2013;NÃO;Encerrada sem etapa útil;0;39.999,99;0;1;;80.000,00; -   ;80.051,25; -   ; -   ; -   ; -   ; -   ; -   ;2978;10192;0,110897115
33;RJ;3300258;ARRAIAL DO CABO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ1410093683;TC/PAC 0458/09;;;NÃO;;10.298.503,83;308.955,11;31/12/2009;2009;31/12/2009;31/12/2009;29/11/2015;NÃO;Encerrada sem etapa útil;11;2.996.864,61;1;0;16/02/2012;9.999.999,66; -   ;10.298.503,83; -   ;2.996.864,61; -   ; -   ; -   ; -   ;2159;30593;nd
32;ES;3201001;BOA ESPERANÇA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES2306067565;CV 0577/06;;;NÃO;;315.000,00;15.000,00;20/06/2006;2006;20/06/2006;20/06/2006;15/12/2011;NÃO;CONCLUÍDA;100;300.000,00;3;1;23/07/2010;300.000,00; -   ;315.000,00; -   ; -   ; -   ; -   ; -   ; -   ;2004;15092;0,865290848
50;MS;5002407;CAARAPÓ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS1401080690;CV 1648/07;;;SIM;BANCADA DO MATO GROSSO SUL;787.503,20;37.503,20;31/12/2007;2007;31/12/2007;31/12/2007;17/09/2010;NÃO;Concluída com etapa útil e com pendência;71;750.000,00;3;1;27/04/2010;750.000,00; -   ;787.503,20; -   ; -   ; -   ; -   ; -   ; -   ;991;30593;0,632824399
31;MG;3137502;LAGOA FORMOSA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG1407115380;TC/PAC 0176/12;;;NÃO;;4.552.646,82; -   ;13/03/2012;2012;13/03/2012;13/03/2012;13/05/2015;NÃO;Concluída com etapa útil e sem pendência;100;4.516.593,69;5;0;15/01/2014;4.516.593,69; -   ;4.552.646,82; -   ;1.354.978,11;903.318,74;903.318,74;1.354.978,10; -   ;1156;18111;0,980995456
23;CE;2313955;VARJOTA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE0104135916;TC/PAC 0278/14;;;NÃO;;3.649.355,81; -   ;07/05/2014;2014;07/05/2014;07/05/2014;09/06/2023;SIM;Em execução;49,75;2.919.484,64;5;1;05/04/2018;3.649.355,81;729.871,17;3.649.355,81; -   ;729.871,16;1.094.806,74;1.094.806,74; -   ; -   ;3320;18471;0,568232621
25;PB;2510808;PATOS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB0312051109;CV 0688/05;;;NÃO;;521.052,63;26.315,79;19/12/2005;2005;19/12/2005;19/12/2005;30/05/2009;NÃO;Concluída com etapa útil e sem pendência;100;500.000,00;0;1;;500.000,00; -   ;521.052,63; -   ; -   ; -   ; -   ; -   ; -   ;1258;108192;0,318170433
26;PE;2607703;ITAPETIM;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE0106060546;CV 0265/06;;;SIM;GONZAGA PATRIOTA;296.626,32;13.126,32;20/06/2006;2006;20/06/2006;20/06/2006;08/11/2009;NÃO;CONCLUÍDA;99;283.500,00;3;2;16/06/2009;283.500,00; -   ;296.626,32; -   ; -   ; -   ; -   ; -   ; -   ;1237;13553;0,531996716
42;SC;4219853;ZORTÉA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SC1406054470;CV 2784/05;;;NÃO;;828.977,30;229.686,25;22/12/2005;2005;22/12/2005;22/12/2005;26/01/2023;SIM;Em execução;80;479.432,84;0;3;;600.000,00;120.567,16;828.977,30; -   ; -   ; -   ; -   ; -   ; -   ;6244;3398;0,669069837
35;SP;3538105;PINDORAMA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP1507117867;TC/PAC 0279/12;;;NÃO;;1.060.497,74; -   ;10/05/2012;2012;10/05/2012;10/05/2012;09/05/2016;NÃO;Concluída com etapa útil e com pendência;95,75;1.060.497,74;3;0;03/09/2014;1.060.497,74; -   ;1.060.497,74; -   ;424.199,10;318.149,32;318.149,32; -   ; -   ;1460;17216;0,675324828
27;AL;2706422;PARICONHA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;AL1507110765;TC/PAC 0033/11;;;NÃO;;3.949.848,78; -   ;20/12/2011;2011;20/12/2011;29/12/2011;25/07/2022;SIM;Em execução;66,57;3.949.848,78;6;1;13/03/2017;3.949.848,78; -   ;3.949.848,78; -   ;1.184.954,65;789.969,76;789.969,76;1.184.954,61; -   ;3861;10539;0,449783776
32;ES;3200805;BAIXO GUANDU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;ES0504137624;TC/PAC 0328/14;;;NÃO;;1.958.977,34;202.142,98;29/05/2014;2014;29/05/2014;29/05/2014;19/05/2023;SIM;Em execução;22;878.417,19;2;2;09/10/2020;1.405.467,50;527.050,31;1.958.977,34; -   ;351.366,88;527.050,31; -   ; -   ; -   ;3277;31132;0,823326344
29;BA;2911709;GUANAMBI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;BA2211025900;CV 1688/02;;;NÃO;;631.581,75;44.661,82;20/12/2002;2002;20/12/2002;20/12/2002;21/01/2007;NÃO;CONCLUÍDA;100;599.808,93;0;1;;599.808,93; -   ;631.581,75; -   ; -   ; -   ; -   ; -   ; -   ;1493;84928;0,429384343
52;GO;5208806;GOIANIRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;GO0112051671;CV 1955/05;;;NÃO;;309.000,00;12.090,00;20/12/2005;2005;20/12/2005;20/12/2005;29/06/2010;NÃO;CONCLUÍDA;100;300.000,00;0;1;;300.000,00; -   ;309.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1652;45296;0,847395674
25;PB;2502805;BREJO DO CRUZ;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PB1111055310;CV 1756/05;;;NÃO;;306.200,00;9.300,00;19/12/2005;2005;19/12/2005;19/12/2005;17/01/2008;NÃO;CONCLUÍDA;100;300.000,00;0;1;;300.000,00; -   ;306.200,00; -   ; -   ; -   ; -   ; -   ; -   ;759;14206;0,60548461
41;PR;4127908;TUNEIRAS DO OESTE;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PR2309053745;CV 1845/05;;;NÃO;;184.390,00;5.700,00;19/12/2005;2005;19/12/2005;19/12/2005;13/12/2011;NÃO;CONCLUÍDA;100;181.540,00;0;1;;181.540,00; -   ;184.390,00; -   ; -   ; -   ; -   ; -   ; -   ;2185;8533;0,883021025
15;PA;1502954;ELDORADO DO CARAJÁS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PA1507118300;TC/PAC 0029/11;;;NÃO;;10.004.810,84; -   ;21/12/2011;2011;21/12/2011;21/12/2011;17/09/2014;NÃO;Encerrada sem etapa útil;51,94;10.005.601,70;4;0;29/04/2013;10.005.601,70; -   ;10.004.810,84; -   ;3.001.680,51;2.001.120,34;2.001.120,34;3.001.680,51; -   ;1001;33940;nd
31;MG;3145604;OLIVEIRA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0810093596;TC/PAC 0452/09;;;NÃO;;8.606.593,77;2.418.301,30;31/12/2009;2009;31/12/2009;31/12/2009;31/12/2021;NÃO;Em execução - Reiniciada;66,72;6.188.292,47;5;0;28/12/2017;6.188.292,47; -   ;8.606.593,77; -   ;1.856.487,74;1.237.658,50;1.237.658,49;1.856.487,74; -   ;4383;41840;0,873184705
50;MS;5007950;TACURU;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MS3012051610;CV 1169/05;;;NÃO;;365.000,00;14.581,40;20/12/2005;2005;20/12/2005;20/12/2005;10/09/2009;NÃO;CONCLUÍDA;100;357.570,00;0;1;;357.570,00; -   ;365.000,00; -   ; -   ; -   ; -   ; -   ; -   ;1360;11674;0,60239785
33;RJ;3300902;CAMBUCI;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RJ2306067863;CV 0173/06;;;SIM;MOREIRA FRANCO;146.700,49;4.500,49;20/06/2006;2006;20/06/2006;20/06/2006;02/12/2010;NÃO;CONCLUÍDA;100;142.200,00;3;1;22/02/2010;142.200,00; -   ;146.700,49; -   ; -   ; -   ; -   ; -   ; -   ;1626;15514;nd
35;SP;3514007;DOBRADA;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;SP1506043837;CV 0904/04;;;NÃO;;65.920,00;3.894,04;25/06/2004;2004;25/06/2004;25/06/2004;28/10/2010;NÃO;CONCLUÍDA;100;63.946,36;0;1;;64.000,00; -   ;65.920,00; -   ; -   ; -   ; -   ; -   ; -   ;2316;9010;0,64110105
31;MG;3123106;DORES DE GUANHÃES;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;MG0411024859;CV 1093/02;;;NÃO;;200.700,00;3.030,15;15/12/2002;2002;15/12/2002;15/12/2002;14/12/2004;NÃO;CANCELADA;0; -   ;0;1;; -   ; -   ;200.700,00; -   ; -   ; -   ; -   ; -   ; -   ;730;5154;0,690422677
26;PE;2606002;GARANHUNS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;PE0303057830;CV 2072/04;;;NÃO;;1.077.777,78;111.111,11;29/12/2004;2004;29/12/2004;29/12/2004;12/01/2010;NÃO;Encerrada sem etapa útil;81;1.000.000,00;0;1;;1.000.000,00; -   ;1.077.777,78; -   ; -   ; -   ; -   ; -   ; -   ;1840;140577;0,521494161
17;TO;1721000;PALMAS;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;TO0701083511;CV 1583/07;;;NÃO;;3.333.333,33;333.333,33;31/12/2007;2007;31/12/2007;31/12/2007;31/12/2009;NÃO;Encerrada sem etapa útil;0;600.000,00;1;0;04/05/2009;3.000.000,00; -   ;3.333.333,33; -   ;600.000,00; -   ; -   ; -   ; -   ;731;306296;0,736247593
23;CE;2304285;EUSÉBIO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;CE1801063109;CV 0802/05;;;NÃO;;221.615,75;43.775,75;09/12/2005;2005;09/12/2005;09/12/2005;01/02/2009;NÃO;CONCLUÍDA;100;180.000,00;0;1;;180.000,00; -   ;221.615,75; -   ; -   ; -   ; -   ; -   ; -   ;1150;54337;0,689203777
24;RN;2408953;RIO DO FOGO;SISTEMA DE ESGOTAMENTO SANITÁRIO;Esgoto;RN1711023370;CV 1193/02;;;NÃO;;807.174,56;12.759,45;16/12/2002;2002;16/12/2002;16/12/2002;15/06/2004;NÃO;CANCELADA;0; -   ;0;1;; -   ; -   ;807.174,56; -   ; -   ; -   ; -   ; -   ; -   ;547;10905;0,262500262
